Unnamed: 0,Year,Rank,Title,Artist,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
902,2021,3,Blinding Lights,The Weeknd,0VjIjW4GlUZAMYd2vXMi3b,88,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,audio_features,0VjIjW4GlUZAMYd2vXMi3b,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,https://api.spotify.com/v1/tracks/0VjIjW4GlUZAMYd2vXMi3b,https://api.spotify.com/v1/audio-analysis/0VjIjW4GlUZAMYd2vXMi3b,200040,4
903,2021,4,Mood,24kGoldn feat Iann Dior,4jPy3l0RUwlUI9T5XHBW2m,79,0.701,0.716,7,-3.671,0,0.0361,0.174,0.0,0.324,0.732,91.007,audio_features,4jPy3l0RUwlUI9T5XHBW2m,spotify:track:4jPy3l0RUwlUI9T5XHBW2m,https://api.spotify.com/v1/tracks/4jPy3l0RUwlUI9T5XHBW2m,https://api.spotify.com/v1/audio-analysis/4jPy3l0RUwlUI9T5XHBW2m,140533,4
904,2021,5,Good 4 U,Olivia Rodrigo,4ZtFanR9U6ndgddUvNcjcG,83,0.563,0.664,9,-5.044,1,0.154,0.335,0.0,0.0849,0.688,166.928,audio_features,4ZtFanR9U6ndgddUvNcjcG,spotify:track:4ZtFanR9U6ndgddUvNcjcG,https://api.spotify.com/v1/tracks/4ZtFanR9U6ndgddUvNcjcG,https://api.spotify.com/v1/audio-analysis/4ZtFanR9U6ndgddUvNcjcG,178147,4
905,2021,6,Kiss Me More,Doja Cat feat SZA,3DarAbFujv6eYNliUTyqtz,78,0.764,0.705,8,-3.463,1,0.0284,0.259,8.92e-05,0.12,0.781,110.97,audio_features,3DarAbFujv6eYNliUTyqtz,spotify:track:3DarAbFujv6eYNliUTyqtz,https://api.spotify.com/v1/tracks/3DarAbFujv6eYNliUTyqtz,https://api.spotify.com/v1/audio-analysis/3DarAbFujv6eYNliUTyqtz,208667,4
906,2021,7,Leave the Door Open,Silk Sonic (Bruno Mars and Anderson .Paak),02VBYrHfVwfEWXk5DXyf0T,80,0.586,0.616,5,-7.964,1,0.0324,0.182,0.0,0.0927,0.719,148.088,audio_features,02VBYrHfVwfEWXk5DXyf0T,spotify:track:02VBYrHfVwfEWXk5DXyf0T,https://api.spotify.com/v1/tracks/02VBYrHfVwfEWXk5DXyf0T,https://api.spotify.com/v1/audio-analysis/02VBYrHfVwfEWXk5DXyf0T,242096,4
907,2021,8,Drivers License,Olivia Rodrigo,5wANPM4fQCJwkGd4rN57mH,83,0.561,0.431,10,-8.81,1,0.0578,0.768,1.42e-05,0.106,0.137,143.875,audio_features,5wANPM4fQCJwkGd4rN57mH,spotify:track:5wANPM4fQCJwkGd4rN57mH,https://api.spotify.com/v1/tracks/5wANPM4fQCJwkGd4rN57mH,https://api.spotify.com/v1/audio-analysis/5wANPM4fQCJwkGd4rN57mH,242013,4
908,2021,9,Montero (Call Me by Your Name),Lil Nas X,1SC5rEoYDGUK4NfG82494W,78,0.593,0.503,8,-6.725,0,0.22,0.293,0.0,0.405,0.71,178.781,audio_features,1SC5rEoYDGUK4NfG82494W,spotify:track:1SC5rEoYDGUK4NfG82494W,https://api.spotify.com/v1/tracks/1SC5rEoYDGUK4NfG82494W,https://api.spotify.com/v1/audio-analysis/1SC5rEoYDGUK4NfG82494W,137704,4
909,2021,10,Peaches,Justin Bieber feat Daniel Caesar and Giveon,4iJyoBOLtHqaGxP12qzhQI,80,0.677,0.696,0,-6.181,1,0.119,0.321,0.0,0.42,0.464,90.03,audio_features,4iJyoBOLtHqaGxP12qzhQI,spotify:track:4iJyoBOLtHqaGxP12qzhQI,https://api.spotify.com/v1/tracks/4iJyoBOLtHqaGxP12qzhQI,https://api.spotify.com/v1/audio-analysis/4iJyoBOLtHqaGxP12qzhQI,198082,4
910,2021,11,Butter,BTS,6jjYDGxVJsWS0a5wlVF5vS,76,0.759,0.459,8,-5.187,1,0.0948,0.00323,0.0,0.0788,0.695,109.997,audio_features,6jjYDGxVJsWS0a5wlVF5vS,spotify:track:6jjYDGxVJsWS0a5wlVF5vS,https://api.spotify.com/v1/tracks/6jjYDGxVJsWS0a5wlVF5vS,https://api.spotify.com/v1/audio-analysis/6jjYDGxVJsWS0a5wlVF5vS,164952,4
911,2021,12,Stay,The Kid Laroi and Justin Bieber,5fxyZf6m2xHeSrOzUfcJrq,19,0.564,0.506,8,-11.275,1,0.0589,0.379,0.868,0.11,0.454,170.054,audio_features,5fxyZf6m2xHeSrOzUfcJrq,spotify:track:5fxyZf6m2xHeSrOzUfcJrq,https://api.spotify.com/v1/tracks/5fxyZf6m2xHeSrOzUfcJrq,https://api.spotify.com/v1/audio-analysis/5fxyZf6m2xHeSrOzUfcJrq,138079,4
912,2021,13,Deja Vu,Olivia Rodrigo,6HU7h9RYOaPRFeh0R3UeAr,82,0.442,0.612,2,-7.222,1,0.112,0.584,5.7e-06,0.37,0.178,180.917,audio_features,6HU7h9RYOaPRFeh0R3UeAr,spotify:track:6HU7h9RYOaPRFeh0R3UeAr,https://api.spotify.com/v1/tracks/6HU7h9RYOaPRFeh0R3UeAr,https://api.spotify.com/v1/audio-analysis/6HU7h9RYOaPRFeh0R3UeAr,215507,4
913,2021,14,Positions,Ariana Grande,35mvY5S1H3J2QZyna3TFe0,80,0.737,0.802,0,-4.771,1,0.0878,0.468,0.0,0.0931,0.682,144.015,audio_features,35mvY5S1H3J2QZyna3TFe0,spotify:track:35mvY5S1H3J2QZyna3TFe0,https://api.spotify.com/v1/tracks/35mvY5S1H3J2QZyna3TFe0,https://api.spotify.com/v1/audio-analysis/35mvY5S1H3J2QZyna3TFe0,172325,4
914,2021,15,Bad Habits,Ed Sheeran,3rmo8F54jFF8OgYsqTxm5d,83,0.807,0.893,11,-3.745,0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,audio_features,3rmo8F54jFF8OgYsqTxm5d,spotify:track:3rmo8F54jFF8OgYsqTxm5d,https://api.spotify.com/v1/tracks/3rmo8F54jFF8OgYsqTxm5d,https://api.spotify.com/v1/audio-analysis/3rmo8F54jFF8OgYsqTxm5d,230747,4
915,2021,16,Heat Waves,Glass Animals,02MWAaffLxlfxAUY7c5dvx,83,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,audio_features,02MWAaffLxlfxAUY7c5dvx,spotify:track:02MWAaffLxlfxAUY7c5dvx,https://api.spotify.com/v1/tracks/02MWAaffLxlfxAUY7c5dvx,https://api.spotify.com/v1/audio-analysis/02MWAaffLxlfxAUY7c5dvx,238805,4
916,2021,17,Without You,The Kid Laroi,1KMkcUvF7m3SDChDOa7i5L,75,0.662,0.413,0,-7.357,1,0.0299,0.213,0.0,0.134,0.467,93.005,audio_features,1KMkcUvF7m3SDChDOa7i5L,spotify:track:1KMkcUvF7m3SDChDOa7i5L,https://api.spotify.com/v1/tracks/1KMkcUvF7m3SDChDOa7i5L,https://api.spotify.com/v1/audio-analysis/1KMkcUvF7m3SDChDOa7i5L,161385,4
917,2021,18,Forever After All,Luke Combs,6IBcOGPsniK3Pso1wHIhew,75,0.487,0.65,0,-5.195,1,0.0253,0.191,0.0,0.0933,0.456,151.964,audio_features,6IBcOGPsniK3Pso1wHIhew,spotify:track:6IBcOGPsniK3Pso1wHIhew,https://api.spotify.com/v1/tracks/6IBcOGPsniK3Pso1wHIhew,https://api.spotify.com/v1/audio-analysis/6IBcOGPsniK3Pso1wHIhew,232533,4
918,2021,19,Go Crazy,Chris Brown and Young Thug,1IIKrJVP1C9N7iPtG6eOsK,74,0.755,0.578,0,-8.932,0,0.145,0.316,0.0,0.25,0.581,94.148,audio_features,1IIKrJVP1C9N7iPtG6eOsK,spotify:track:1IIKrJVP1C9N7iPtG6eOsK,https://api.spotify.com/v1/tracks/1IIKrJVP1C9N7iPtG6eOsK,https://api.spotify.com/v1/audio-analysis/1IIKrJVP1C9N7iPtG6eOsK,176960,4
919,2021,20,Astronaut in the Ocean,Masked Wolf,3Ofmpyhv5UAQ70mENzB277,74,0.778,0.695,4,-6.865,0,0.0913,0.175,0.0,0.15,0.472,149.996,audio_features,3Ofmpyhv5UAQ70mENzB277,spotify:track:3Ofmpyhv5UAQ70mENzB277,https://api.spotify.com/v1/tracks/3Ofmpyhv5UAQ70mENzB277,https://api.spotify.com/v1/audio-analysis/3Ofmpyhv5UAQ70mENzB277,132780,4
920,2021,21,34+35,Ariana Grande feat Doja Cat and Megan Thee Stallion,2sQH02O2HBCPJCztBrCWNa,63,0.659,0.662,5,-5.768,1,0.434,0.211,0.0,0.228,0.704,109.957,audio_features,2sQH02O2HBCPJCztBrCWNa,spotify:track:2sQH02O2HBCPJCztBrCWNa,https://api.spotify.com/v1/tracks/2sQH02O2HBCPJCztBrCWNa,https://api.spotify.com/v1/audio-analysis/2sQH02O2HBCPJCztBrCWNa,182438,4
921,2021,22,What You Know Bout Love,Pop Smoke,1tkg4EHVoqnhR6iFEXb60y,77,0.709,0.548,10,-8.493,1,0.353,0.65,1.59e-06,0.133,0.543,83.995,audio_features,1tkg4EHVoqnhR6iFEXb60y,spotify:track:1tkg4EHVoqnhR6iFEXb60y,https://api.spotify.com/v1/tracks/1tkg4EHVoqnhR6iFEXb60y,https://api.spotify.com/v1/audio-analysis/1tkg4EHVoqnhR6iFEXb60y,160000,4
922,2021,23,My Ex's Best Friend,Machine Gun Kelly feat Blackbear,7kDUspsoYfLkWnZR7qwHZl,74,0.731,0.675,5,-5.134,0,0.0434,0.00473,0.0,0.141,0.298,124.939,audio_features,7kDUspsoYfLkWnZR7qwHZl,spotify:track:7kDUspsoYfLkWnZR7qwHZl,https://api.spotify.com/v1/tracks/7kDUspsoYfLkWnZR7qwHZl,https://api.spotify.com/v1/audio-analysis/7kDUspsoYfLkWnZR7qwHZl,139461,4
923,2021,24,Industry Baby,Lil Nas X and Jack Harlow,7JDEGkaNML1dRyIOCioxcW,6,0.678,0.55,10,-10.715,0,0.0462,0.118,0.000735,0.046,0.8,150.015,audio_features,7JDEGkaNML1dRyIOCioxcW,spotify:track:7JDEGkaNML1dRyIOCioxcW,https://api.spotify.com/v1/tracks/7JDEGkaNML1dRyIOCioxcW,https://api.spotify.com/v1/audio-analysis/7JDEGkaNML1dRyIOCioxcW,218517,4
924,2021,25,Therefore I Am,Billie Eilish,5GdvtkN8j1cE00i8UhuIKB,0,0.889,0.34,11,-7.773,0,0.0697,0.218,0.13,0.055,0.716,94.009,audio_features,5GdvtkN8j1cE00i8UhuIKB,spotify:track:5GdvtkN8j1cE00i8UhuIKB,https://api.spotify.com/v1/tracks/5GdvtkN8j1cE00i8UhuIKB,https://api.spotify.com/v1/audio-analysis/5GdvtkN8j1cE00i8UhuIKB,174321,4
925,2021,26,Up,Cardi B,1XXimziG1uhM0eDNCZCrUl,69,0.868,0.795,11,-6.044,1,0.269,0.0012,0.0193,0.0461,0.819,166.0,audio_features,1XXimziG1uhM0eDNCZCrUl,spotify:track:1XXimziG1uhM0eDNCZCrUl,https://api.spotify.com/v1/tracks/1XXimziG1uhM0eDNCZCrUl,https://api.spotify.com/v1/audio-analysis/1XXimziG1uhM0eDNCZCrUl,156945,4
926,2021,27,Fancy Like,Walker Hayes,58UKC45GPNTflCN6nwCUeF,72,0.647,0.765,1,-6.459,1,0.06,0.111,0.0,0.315,0.855,79.994,audio_features,58UKC45GPNTflCN6nwCUeF,spotify:track:58UKC45GPNTflCN6nwCUeF,https://api.spotify.com/v1/tracks/58UKC45GPNTflCN6nwCUeF,https://api.spotify.com/v1/audio-analysis/58UKC45GPNTflCN6nwCUeF,161853,4
927,2021,28,Dakiti,Bad Bunny and Jhay Cortez,6rZk29Yz8ObEwtJOIaACt5,1,0.373,0.186,4,-6.421,0,0.0352,0.00462,0.403,0.154,0.211,109.201,audio_features,6rZk29Yz8ObEwtJOIaACt5,spotify:track:6rZk29Yz8ObEwtJOIaACt5,https://api.spotify.com/v1/tracks/6rZk29Yz8ObEwtJOIaACt5,https://api.spotify.com/v1/audio-analysis/6rZk29Yz8ObEwtJOIaACt5,193457,4
928,2021,29,Best Friend,Saweetie feat Doja Cat,2etHQJxIbV0soyPhelVs9Y,70,0.84,0.766,4,-4.12,1,0.136,0.00302,3.61e-06,0.0684,0.402,94.018,audio_features,2etHQJxIbV0soyPhelVs9Y,spotify:track:2etHQJxIbV0soyPhelVs9Y,https://api.spotify.com/v1/tracks/2etHQJxIbV0soyPhelVs9Y,https://api.spotify.com/v1/audio-analysis/2etHQJxIbV0soyPhelVs9Y,155884,4
929,2021,30,Rapstar,Polo G,18vXApRmJSgQ6wG2ll9AOg,78,0.789,0.536,6,-6.862,1,0.242,0.41,0.0,0.129,0.437,81.039,audio_features,18vXApRmJSgQ6wG2ll9AOg,spotify:track:18vXApRmJSgQ6wG2ll9AOg,https://api.spotify.com/v1/tracks/18vXApRmJSgQ6wG2ll9AOg,https://api.spotify.com/v1/audio-analysis/18vXApRmJSgQ6wG2ll9AOg,165926,4
930,2021,31,Heartbreak Anniversary,Giveon,3FAJ6O0NOHQV8Mc5Ri6ENp,77,0.449,0.465,0,-8.964,1,0.0791,0.524,1.02e-06,0.303,0.543,89.087,audio_features,3FAJ6O0NOHQV8Mc5Ri6ENp,spotify:track:3FAJ6O0NOHQV8Mc5Ri6ENp,https://api.spotify.com/v1/tracks/3FAJ6O0NOHQV8Mc5Ri6ENp,https://api.spotify.com/v1/audio-analysis/3FAJ6O0NOHQV8Mc5Ri6ENp,198371,3
931,2021,32,For the Night,Pop Smoke feat Lil Baby and DaBaby,0PvFJmanyNQMseIFrU708S,77,0.823,0.586,6,-6.606,0,0.2,0.114,0.0,0.193,0.347,125.971,audio_features,0PvFJmanyNQMseIFrU708S,spotify:track:0PvFJmanyNQMseIFrU708S,https://api.spotify.com/v1/tracks/0PvFJmanyNQMseIFrU708S,https://api.spotify.com/v1/audio-analysis/0PvFJmanyNQMseIFrU708S,190476,4
932,2021,33,Calling My Phone,Lil Tjay and 6lack,0N6mQskRjrzHlnyA8LZGGE,0,0.503,0.378,4,-8.778,0,0.0287,0.42,0.681,0.615,0.146,103.939,audio_features,0N6mQskRjrzHlnyA8LZGGE,spotify:track:0N6mQskRjrzHlnyA8LZGGE,https://api.spotify.com/v1/tracks/0N6mQskRjrzHlnyA8LZGGE,https://api.spotify.com/v1/audio-analysis/0N6mQskRjrzHlnyA8LZGGE,203070,4
933,2021,34,Beautiful Mistakes,Maroon 5 feat Megan Thee Stallion,5zFglKYiknIxks8geR8rcL,77,0.713,0.676,10,-5.483,1,0.027,0.0377,0.0,0.154,0.721,99.048,audio_features,5zFglKYiknIxks8geR8rcL,spotify:track:5zFglKYiknIxks8geR8rcL,https://api.spotify.com/v1/tracks/5zFglKYiknIxks8geR8rcL,https://api.spotify.com/v1/audio-analysis/5zFglKYiknIxks8geR8rcL,227395,4
934,2021,35,Holy,Justin Bieber feat Chance the Rapper,5u1n1kITHCxxp8twBcZxWy,69,0.673,0.704,6,-8.056,1,0.36,0.196,0.0,0.0898,0.372,86.919,audio_features,5u1n1kITHCxxp8twBcZxWy,spotify:track:5u1n1kITHCxxp8twBcZxWy,https://api.spotify.com/v1/tracks/5u1n1kITHCxxp8twBcZxWy,https://api.spotify.com/v1/audio-analysis/5u1n1kITHCxxp8twBcZxWy,212093,4
935,2021,36,On Me,Lil Baby,4Iedi94TIaB2GGb1nMB68v,73,0.856,0.564,6,-6.295,0,0.392,0.00327,0.0,0.134,0.483,77.972,audio_features,4Iedi94TIaB2GGb1nMB68v,spotify:track:4Iedi94TIaB2GGb1nMB68v,https://api.spotify.com/v1/tracks/4Iedi94TIaB2GGb1nMB68v,https://api.spotify.com/v1/audio-analysis/4Iedi94TIaB2GGb1nMB68v,135960,4
936,2021,37,You Broke Me First,Tate McRae,45bE4HXI0AwGZXfZtMp8JR,80,0.667,0.373,4,-9.389,1,0.05,0.785,0.0,0.0906,0.0823,124.148,audio_features,45bE4HXI0AwGZXfZtMp8JR,spotify:track:45bE4HXI0AwGZXfZtMp8JR,https://api.spotify.com/v1/tracks/45bE4HXI0AwGZXfZtMp8JR,https://api.spotify.com/v1/audio-analysis/45bE4HXI0AwGZXfZtMp8JR,169266,4
937,2021,38,Traitor,Olivia Rodrigo,5CZ40GBx1sQ9agT82CLQCT,83,0.38,0.339,3,-7.885,1,0.0338,0.691,0.0,0.12,0.0849,100.607,audio_features,5CZ40GBx1sQ9agT82CLQCT,spotify:track:5CZ40GBx1sQ9agT82CLQCT,https://api.spotify.com/v1/tracks/5CZ40GBx1sQ9agT82CLQCT,https://api.spotify.com/v1/audio-analysis/5CZ40GBx1sQ9agT82CLQCT,229227,4
938,2021,39,Back in Blood,Pooh Shiesty feat Lil Durk,7FGdjbZ32vMybPuP0IuE7d,68,0.759,0.538,8,-8.256,0,0.384,0.151,0.0,0.126,0.831,146.933,audio_features,7FGdjbZ32vMybPuP0IuE7d,spotify:track:7FGdjbZ32vMybPuP0IuE7d,https://api.spotify.com/v1/tracks/7FGdjbZ32vMybPuP0IuE7d,https://api.spotify.com/v1/audio-analysis/7FGdjbZ32vMybPuP0IuE7d,184490,4
939,2021,40,I Hope,Gabby Barrett feat Charlie Puth,5cYFwgA5dHoqR3xGnlr9ew,59,0.563,0.576,6,-6.495,1,0.0401,0.171,0.0,0.158,0.412,75.019,audio_features,5cYFwgA5dHoqR3xGnlr9ew,spotify:track:5cYFwgA5dHoqR3xGnlr9ew,https://api.spotify.com/v1/tracks/5cYFwgA5dHoqR3xGnlr9ew,https://api.spotify.com/v1/audio-analysis/5cYFwgA5dHoqR3xGnlr9ew,211605,4
940,2021,41,Dynamite,BTS,5QDLhrAOJJdNAmCTJ8xMyW,80,0.746,0.765,6,-4.41,0,0.0993,0.0112,0.0,0.0936,0.737,114.044,audio_features,5QDLhrAOJJdNAmCTJ8xMyW,spotify:track:5QDLhrAOJJdNAmCTJ8xMyW,https://api.spotify.com/v1/tracks/5QDLhrAOJJdNAmCTJ8xMyW,https://api.spotify.com/v1/audio-analysis/5QDLhrAOJJdNAmCTJ8xMyW,199054,4
941,2021,42,Wockesha,Moneybagg Yo,0nqhKXDjsyBMvbeWmgijD0,63,0.582,0.537,0,-9.229,1,0.619,0.129,0.0,0.0749,0.771,82.103,audio_features,0nqhKXDjsyBMvbeWmgijD0,spotify:track:0nqhKXDjsyBMvbeWmgijD0,https://api.spotify.com/v1/tracks/0nqhKXDjsyBMvbeWmgijD0,https://api.spotify.com/v1/audio-analysis/0nqhKXDjsyBMvbeWmgijD0,180930,4
942,2021,43,You Right,Doja Cat and the Weeknd,2KePp7PaiC1SKwKYzEScla,1,0.699,0.36,6,-11.212,1,0.0279,0.918,0.877,0.165,0.756,99.956,audio_features,2KePp7PaiC1SKwKYzEScla,spotify:track:2KePp7PaiC1SKwKYzEScla,https://api.spotify.com/v1/tracks/2KePp7PaiC1SKwKYzEScla,https://api.spotify.com/v1/audio-analysis/2KePp7PaiC1SKwKYzEScla,176994,4
943,2021,44,Beat Box,SpotemGottem feat Pooh Shiesty or DaBaby,3fHNHBb2eGLahIvoVa19zq,53,0.808,0.313,1,-7.992,1,0.245,0.116,0.0,0.0991,0.277,159.951,audio_features,3fHNHBb2eGLahIvoVa19zq,spotify:track:3fHNHBb2eGLahIvoVa19zq,https://api.spotify.com/v1/tracks/3fHNHBb2eGLahIvoVa19zq,https://api.spotify.com/v1/audio-analysis/3fHNHBb2eGLahIvoVa19zq,181087,4
944,2021,45,Laugh Now Cry Later,Drake feat Lil Durk,2SAqBLGA283SUiwJ3xOUVI,76,0.761,0.518,0,-8.871,1,0.134,0.244,3.47e-05,0.107,0.522,133.976,audio_features,2SAqBLGA283SUiwJ3xOUVI,spotify:track:2SAqBLGA283SUiwJ3xOUVI,https://api.spotify.com/v1/tracks/2SAqBLGA283SUiwJ3xOUVI,https://api.spotify.com/v1/audio-analysis/2SAqBLGA283SUiwJ3xOUVI,261493,4
945,2021,46,Need to Know,Doja Cat,3Vi5XqYrmQgOYBajMWSvCi,79,0.664,0.609,1,-6.509,1,0.0707,0.304,0.0,0.0926,0.194,130.041,audio_features,3Vi5XqYrmQgOYBajMWSvCi,spotify:track:3Vi5XqYrmQgOYBajMWSvCi,https://api.spotify.com/v1/tracks/3Vi5XqYrmQgOYBajMWSvCi,https://api.spotify.com/v1/audio-analysis/3Vi5XqYrmQgOYBajMWSvCi,210560,4
946,2021,47,Wants and Needs,Drake feat Lil Baby,65OVbaJR5O1RmwOQx0875b,79,0.578,0.449,1,-6.349,1,0.286,0.0618,2.17e-06,0.119,0.1,136.006,audio_features,65OVbaJR5O1RmwOQx0875b,spotify:track:65OVbaJR5O1RmwOQx0875b,https://api.spotify.com/v1/tracks/65OVbaJR5O1RmwOQx0875b,https://api.spotify.com/v1/audio-analysis/65OVbaJR5O1RmwOQx0875b,192956,4
947,2021,48,Way 2 Sexy,Drake feat Future and Young Thug,0ZOtpklbIkhuhec0fJihx3,1,0.859,0.405,9,-8.112,1,0.0895,0.00106,0.89,0.0756,0.543,136.029,audio_features,0ZOtpklbIkhuhec0fJihx3,spotify:track:0ZOtpklbIkhuhec0fJihx3,https://api.spotify.com/v1/tracks/0ZOtpklbIkhuhec0fJihx3,https://api.spotify.com/v1/audio-analysis/0ZOtpklbIkhuhec0fJihx3,183530,4
948,2021,49,Telepatía,Kali Uchis,6tDDoYIxWvMLTdKpjFkc1B,79,0.653,0.524,11,-9.016,0,0.0502,0.112,0.0,0.203,0.553,83.97,audio_features,6tDDoYIxWvMLTdKpjFkc1B,spotify:track:6tDDoYIxWvMLTdKpjFkc1B,https://api.spotify.com/v1/tracks/6tDDoYIxWvMLTdKpjFkc1B,https://api.spotify.com/v1/audio-analysis/6tDDoYIxWvMLTdKpjFkc1B,160191,4
949,2021,50,Whoopty,CJ,5vGLcdRuSbUhD8ScwsGSdA,70,0.719,0.648,3,-7.6,0,0.125,0.2,0.0,0.127,0.66,140.201,audio_features,5vGLcdRuSbUhD8ScwsGSdA,spotify:track:5vGLcdRuSbUhD8ScwsGSdA,https://api.spotify.com/v1/tracks/5vGLcdRuSbUhD8ScwsGSdA,https://api.spotify.com/v1/audio-analysis/5vGLcdRuSbUhD8ScwsGSdA,123263,4
950,2021,51,Lemonade,Internet Money and Gunna feat Don Toliver and Nav,7hxHWCCAIIxFLCzvDgnQHX,73,0.8,0.658,1,-6.142,0,0.079,0.25,0.0,0.111,0.462,140.042,audio_features,7hxHWCCAIIxFLCzvDgnQHX,spotify:track:7hxHWCCAIIxFLCzvDgnQHX,https://api.spotify.com/v1/tracks/7hxHWCCAIIxFLCzvDgnQHX,https://api.spotify.com/v1/audio-analysis/7hxHWCCAIIxFLCzvDgnQHX,195429,4
951,2021,52,Good Days,SZA,3YJJjQPAbDT7mGpX3WtQ9A,78,0.436,0.655,1,-8.37,0,0.0583,0.499,8.1e-06,0.688,0.412,121.002,audio_features,3YJJjQPAbDT7mGpX3WtQ9A,spotify:track:3YJJjQPAbDT7mGpX3WtQ9A,https://api.spotify.com/v1/tracks/3YJJjQPAbDT7mGpX3WtQ9A,https://api.spotify.com/v1/audio-analysis/3YJJjQPAbDT7mGpX3WtQ9A,279204,4
952,2021,53,Starting Over,Chris Stapleton,3K07bGe8iljQ3mOKArHLDo,70,0.638,0.538,10,-8.445,1,0.0315,0.452,0.000415,0.0695,0.318,89.124,audio_features,3K07bGe8iljQ3mOKArHLDo,spotify:track:3K07bGe8iljQ3mOKArHLDo,https://api.spotify.com/v1/tracks/3K07bGe8iljQ3mOKArHLDo,https://api.spotify.com/v1/audio-analysis/3K07bGe8iljQ3mOKArHLDo,240413,4
953,2021,54,Body,Megan Thee Stallion,0A1hoCfMLkiAgvhWkkucJa,68,0.914,0.732,8,-6.1,0,0.241,0.0166,0.0,0.107,0.469,94.066,audio_features,0A1hoCfMLkiAgvhWkkucJa,spotify:track:0A1hoCfMLkiAgvhWkkucJa,https://api.spotify.com/v1/tracks/0A1hoCfMLkiAgvhWkkucJa,https://api.spotify.com/v1/audio-analysis/0A1hoCfMLkiAgvhWkkucJa,171067,4
954,2021,55,Willow,Taylor Swift,0lx2cLdOt3piJbcaXIV74f,74,0.392,0.574,7,-9.195,1,0.17,0.833,0.00179,0.145,0.529,81.112,audio_features,0lx2cLdOt3piJbcaXIV74f,spotify:track:0lx2cLdOt3piJbcaXIV74f,https://api.spotify.com/v1/tracks/0lx2cLdOt3piJbcaXIV74f,https://api.spotify.com/v1/audio-analysis/0lx2cLdOt3piJbcaXIV74f,214707,4
955,2021,56,Bang!,AJR,5FQPpxOXsvkMN6v18gtpwY,68,0.74,0.517,1,-6.233,0,0.0506,0.0183,0.0,0.0558,0.698,139.917,audio_features,5FQPpxOXsvkMN6v18gtpwY,spotify:track:5FQPpxOXsvkMN6v18gtpwY,https://api.spotify.com/v1/tracks/5FQPpxOXsvkMN6v18gtpwY,https://api.spotify.com/v1/audio-analysis/5FQPpxOXsvkMN6v18gtpwY,170858,4
956,2021,57,Better Together,Luke Combs,6gdLyYNuhWBzqwlOFSsXC7,71,0.552,0.225,0,-11.501,1,0.0477,0.827,0.0,0.111,0.67,138.002,audio_features,6gdLyYNuhWBzqwlOFSsXC7,spotify:track:6gdLyYNuhWBzqwlOFSsXC7,https://api.spotify.com/v1/tracks/6gdLyYNuhWBzqwlOFSsXC7,https://api.spotify.com/v1/audio-analysis/6gdLyYNuhWBzqwlOFSsXC7,219573,4
957,2021,58,You're Mines Still,Yung Bleu feat Drake,6tiKwZppNjrls8RsPQwK6r,67,0.613,0.615,5,-4.859,0,0.107,0.308,0.0,0.107,0.342,86.782,audio_features,6tiKwZppNjrls8RsPQwK6r,spotify:track:6tiKwZppNjrls8RsPQwK6r,https://api.spotify.com/v1/tracks/6tiKwZppNjrls8RsPQwK6r,https://api.spotify.com/v1/audio-analysis/6tiKwZppNjrls8RsPQwK6r,226220,4
958,2021,59,Every Chance I Get,DJ Khaled feat Lil Baby and Lil Durk,1EJIcDYXwSqipW5dFe4uJz,74,0.477,0.727,2,-4.053,1,0.286,0.000866,0.0,0.108,0.227,150.062,audio_features,1EJIcDYXwSqipW5dFe4uJz,spotify:track:1EJIcDYXwSqipW5dFe4uJz,https://api.spotify.com/v1/tracks/1EJIcDYXwSqipW5dFe4uJz,https://api.spotify.com/v1/audio-analysis/1EJIcDYXwSqipW5dFe4uJz,236524,4
959,2021,60,Essence,Wizkid feat Justin Bieber and Tems,1mSdbey7RstGLY2udgXv74,62,0.835,0.691,0,-5.828,1,0.113,0.0159,1.44e-05,0.108,0.581,103.999,audio_features,1mSdbey7RstGLY2udgXv74,spotify:track:1mSdbey7RstGLY2udgXv74,https://api.spotify.com/v1/tracks/1mSdbey7RstGLY2udgXv74,https://api.spotify.com/v1/audio-analysis/1mSdbey7RstGLY2udgXv74,263289,4
960,2021,61,Chasing After You,Ryan Hurd and Maren Morris,3MkXV52jXtsG4pvKp4cGE8,63,0.601,0.675,4,-6.358,1,0.0399,0.698,0.0,0.125,0.446,131.933,audio_features,3MkXV52jXtsG4pvKp4cGE8,spotify:track:3MkXV52jXtsG4pvKp4cGE8,https://api.spotify.com/v1/tracks/3MkXV52jXtsG4pvKp4cGE8,https://api.spotify.com/v1/audio-analysis/3MkXV52jXtsG4pvKp4cGE8,207667,4
